CO2_Limit,Generator,AP_g
2947.7305,Diesel,1470
2947.7305,OCGT,19740
2947.7305,CCGT,213792.0638
2947.7305,Coal,255291.124
2948.7305,Diesel,1470
2948.7305,OCGT,19740
2948.7305,CCGT,212898.4468
2948.7305,Coal,255931.8306
2949.7305,Diesel,1470
2949.7305,OCGT,19740
2949.7305,CCGT,212004.8298
2949.7305,Coal,256572.5371
2950.7305,Diesel,1470
2950.7305,OCGT,19740
2950.7305,CCGT,211111.2128
2950.7305,Coal,257213.2437
2951.7305,Diesel,1470
2951.7305,OCGT,19740
2951.7305,CCGT,210217.5957
2951.7305,Coal,257853.9502
2952.7305,Diesel,1470
2952.7305,OCGT,19740
2952.7305,CCGT,209323.9787
2952.7305,Coal,258494.6568
2953.7305,Diesel,1470
2953.7305,OCGT,19740
2953.7305,CCGT,208430.3617
2953.7305,Coal,259135.3633
2954.7305,Diesel,1470
2954.7305,OCGT,19740
2954.7305,CCGT,207536.7447
2954.7305,Coal,259776.0699
2955.7305,Diesel,1470
2955.7305,OCGT,19740
2955.7305,CCGT,206643.1277
2955.7305,Coal,260416.7764
2956.7305,Diesel,1470
2956.7305,OCGT,19740
2956.7305,CCGT,205749.5106
2956.7305,Coal,261057.4829
2957.7305,Diesel,1470
2957.7305,OCGT,19740
2957.7305,CCGT,204855.8936
2957.7305,Coal,261698.1895
2958.7305,Diesel,1470
2958.7305,OCGT,19740
2958.7305,CCGT,203962.2766
2958.7305,Coal,262338.896
2959.7305,Diesel,1470
2959.7305,OCGT,19740
2959.7305,CCGT,203068.6596
2959.7305,Coal,262979.6026
2960.7305,Diesel,1470
2960.7305,OCGT,19740
2960.7305,CCGT,202175.0426
2960.7305,Coal,263620.3091
2961.7305,Diesel,1470
2961.7305,OCGT,19740
2961.7305,CCGT,201281.4255
2961.7305,Coal,264261.0157
2962.7305,Diesel,1470
2962.7305,OCGT,19740
2962.7305,CCGT,200387.8085
2962.7305,Coal,264901.7222
2963.7305,Diesel,1470
2963.7305,OCGT,19740
2963.7305,CCGT,200340
2963.7305,Coal,264936
2964.7305,Diesel,1470
2964.7305,OCGT,19740
2964.7305,CCGT,200340
2964.7305,Coal,264936
2965.7305,Diesel,1470
2965.7305,OCGT,19740
2965.7305,CCGT,200340
2965.7305,Coal,264936
2966.7305,Diesel,1470
2966.7305,OCGT,19740
2966.7305,CCGT,200340
2966.7305,Coal,264936
2967.7305,Diesel,1470
2967.7305,OCGT,19740
2967.7305,CCGT,200340
2967.7305,Coal,264936
